language_code,infinitive,mood,tense,pronoun,conjugated_form,batch,review_status,source_note
FR,régner,Indicatif,Présent,je,règne,14,reviewed,
FR,régner,Indicatif,Présent,tu,règnes,14,reviewed,
FR,régner,Indicatif,Présent,"il (elle, on)",règne,14,reviewed,
FR,régner,Indicatif,Présent,nous,régnons,14,reviewed,
FR,régner,Indicatif,Présent,vous,régnez,14,reviewed,
FR,régner,Indicatif,Présent,ils (elles),règnent,14,reviewed,
FR,régner,Indicatif,Futur,je,régnerai,14,reviewed,
FR,régner,Indicatif,Futur,tu,régneras,14,reviewed,
FR,régner,Indicatif,Futur,"il (elle, on)",régnera,14,reviewed,
FR,régner,Indicatif,Futur,nous,régnerons,14,reviewed,
FR,régner,Indicatif,Futur,vous,régnerez,14,reviewed,
FR,régner,Indicatif,Futur,ils (elles),régneront,14,reviewed,
FR,régner,Indicatif,Passé composé,je,ai régné,14,reviewed,
FR,régner,Indicatif,Passé composé,tu,as régné,14,reviewed,
FR,régner,Indicatif,Passé composé,"il (elle, on)",a régné,14,reviewed,
FR,régner,Indicatif,Passé composé,nous,avons régné,14,reviewed,
FR,régner,Indicatif,Passé composé,vous,avez régné,14,reviewed,
FR,régner,Indicatif,Passé composé,ils (elles),ont régné,14,reviewed,
FR,régner,Indicatif,Imparfait,je,régnais,14,reviewed,
FR,régner,Indicatif,Imparfait,tu,régnais,14,reviewed,
FR,régner,Indicatif,Imparfait,"il (elle, on)",régnait,14,reviewed,
FR,régner,Indicatif,Imparfait,nous,régnions,14,reviewed,
FR,régner,Indicatif,Imparfait,vous,régniez,14,reviewed,
FR,régner,Indicatif,Imparfait,ils (elles),régnaient,14,reviewed,
FR,régner,Impératif,Impératif,je,-,14,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,régner,Impératif,Impératif,tu,règne,14,reviewed,
FR,régner,Impératif,Impératif,"il (elle, on)",-,14,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,régner,Impératif,Impératif,nous,régnons,14,reviewed,
FR,régner,Impératif,Impératif,vous,régnez,14,reviewed,
FR,régner,Impératif,Impératif,ils (elles),-,14,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,régner,Subjonctif,Subjonctif présent,je,règne,14,reviewed,
FR,régner,Subjonctif,Subjonctif présent,tu,règnes,14,reviewed,
FR,régner,Subjonctif,Subjonctif présent,"il (elle, on)",règne,14,reviewed,
FR,régner,Subjonctif,Subjonctif présent,nous,régnions,14,reviewed,
FR,régner,Subjonctif,Subjonctif présent,vous,régniez,14,reviewed,
FR,régner,Subjonctif,Subjonctif présent,ils (elles),règnent,14,reviewed,
FR,régner,Conditionnel,Conditionnel présent,je,régnerais,14,reviewed,
FR,régner,Indicatif,Passé Simple,je,régnai,14,reviewed,
FR,régner,Subjonctif,Subjonctif imparfait,je,régnasse,14,reviewed,
FR,régner,Conditionnel,Conditionnel présent,tu,régnerais,14,reviewed,
FR,régner,Indicatif,Passé Simple,tu,régnas,14,reviewed,
FR,régner,Subjonctif,Subjonctif imparfait,tu,régnasses,14,reviewed,
FR,régner,Conditionnel,Conditionnel présent,"il (elle, on)",régnerait,14,reviewed,
FR,régner,Indicatif,Passé Simple,"il (elle, on)",régna,14,reviewed,
FR,régner,Subjonctif,Subjonctif imparfait,"il (elle, on)",régnât,14,reviewed,
FR,régner,Conditionnel,Conditionnel présent,nous,régnerions,14,reviewed,
FR,régner,Indicatif,Passé Simple,nous,régnâmes,14,reviewed,
FR,régner,Subjonctif,Subjonctif imparfait,nous,régnassions,14,reviewed,
FR,régner,Conditionnel,Conditionnel présent,vous,régneriez,14,reviewed,
FR,régner,Indicatif,Passé Simple,vous,régnâtes,14,reviewed,
FR,régner,Subjonctif,Subjonctif imparfait,vous,régnassiez,14,reviewed,
FR,régner,Conditionnel,Conditionnel présent,ils (elles),régneraient,14,reviewed,
FR,régner,Indicatif,Passé Simple,ils (elles),régnèrent,14,reviewed,
FR,régner,Subjonctif,Subjonctif imparfait,ils (elles),régnassent,14,reviewed,
FR,distribuer,Indicatif,Présent,je,distribue,14,reviewed,
FR,distribuer,Indicatif,Présent,tu,distribues,14,reviewed,
FR,distribuer,Indicatif,Présent,"il (elle, on)",distribue,14,reviewed,
FR,distribuer,Indicatif,Présent,nous,distribuons,14,reviewed,
FR,distribuer,Indicatif,Présent,vous,distribuez,14,reviewed,
FR,distribuer,Indicatif,Présent,ils (elles),distribuent,14,reviewed,
FR,distribuer,Indicatif,Futur,je,distribuerai,14,reviewed,
FR,distribuer,Indicatif,Futur,tu,distribueras,14,reviewed,
FR,distribuer,Indicatif,Futur,"il (elle, on)",distribuera,14,reviewed,
FR,distribuer,Indicatif,Futur,nous,distribuerons,14,reviewed,
FR,distribuer,Indicatif,Futur,vous,distribuerez,14,reviewed,
FR,distribuer,Indicatif,Futur,ils (elles),distribueront,14,reviewed,
FR,distribuer,Indicatif,Passé composé,je,ai distribué,14,reviewed,
FR,distribuer,Indicatif,Passé composé,tu,as distribué,14,reviewed,
FR,distribuer,Indicatif,Passé composé,"il (elle, on)",a distribué,14,reviewed,
FR,distribuer,Indicatif,Passé composé,nous,avons distribué,14,reviewed,
FR,distribuer,Indicatif,Passé composé,vous,avez distribué,14,reviewed,
FR,distribuer,Indicatif,Passé composé,ils (elles),ont distribué,14,reviewed,
FR,distribuer,Indicatif,Imparfait,je,distribuais,14,reviewed,
FR,distribuer,Indicatif,Imparfait,tu,distribuais,14,reviewed,
FR,distribuer,Indicatif,Imparfait,"il (elle, on)",distribuait,14,reviewed,
FR,distribuer,Indicatif,Imparfait,nous,distribuions,14,reviewed,
FR,distribuer,Indicatif,Imparfait,vous,distribuiez,14,reviewed,
FR,distribuer,Indicatif,Imparfait,ils (elles),distribuaient,14,reviewed,
FR,distribuer,Impératif,Impératif,je,-,14,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,distribuer,Impératif,Impératif,tu,distribue,14,reviewed,
FR,distribuer,Impératif,Impératif,"il (elle, on)",-,14,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,distribuer,Impératif,Impératif,nous,distribuons,14,reviewed,
FR,distribuer,Impératif,Impératif,vous,distribuez,14,reviewed,
FR,distribuer,Impératif,Impératif,ils (elles),-,14,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,distribuer,Subjonctif,Subjonctif présent,je,distribue,14,reviewed,
FR,distribuer,Subjonctif,Subjonctif présent,tu,distribues,14,reviewed,
FR,distribuer,Subjonctif,Subjonctif présent,"il (elle, on)",distribue,14,reviewed,
FR,distribuer,Subjonctif,Subjonctif présent,nous,distribuions,14,reviewed,
FR,distribuer,Subjonctif,Subjonctif présent,vous,distribuiez,14,reviewed,
FR,distribuer,Subjonctif,Subjonctif présent,ils (elles),distribuent,14,reviewed,
FR,distribuer,Conditionnel,Conditionnel présent,je,distribuerais,14,reviewed,
FR,distribuer,Indicatif,Passé Simple,je,distribuai,14,reviewed,
FR,distribuer,Subjonctif,Subjonctif imparfait,je,distribuasse,14,reviewed,
FR,distribuer,Conditionnel,Conditionnel présent,tu,distribuerais,14,reviewed,
FR,distribuer,Indicatif,Passé Simple,tu,distribuas,14,reviewed,
FR,distribuer,Subjonctif,Subjonctif imparfait,tu,distribuasses,14,reviewed,
FR,distribuer,Conditionnel,Conditionnel présent,"il (elle, on)",distribuerait,14,reviewed,
FR,distribuer,Indicatif,Passé Simple,"il (elle, on)",distribua,14,reviewed,
FR,distribuer,Subjonctif,Subjonctif imparfait,"il (elle, on)",distribuât,14,reviewed,
FR,distribuer,Conditionnel,Conditionnel présent,nous,distribuerions,14,reviewed,
FR,distribuer,Indicatif,Passé Simple,nous,distribuâmes,14,reviewed,
FR,distribuer,Subjonctif,Subjonctif imparfait,nous,distribuassions,14,reviewed,
FR,distribuer,Conditionnel,Conditionnel présent,vous,distribueriez,14,reviewed,
FR,distribuer,Indicatif,Passé Simple,vous,distribuâtes,14,reviewed,
FR,distribuer,Subjonctif,Subjonctif imparfait,vous,distribuassiez,14,reviewed,
FR,distribuer,Conditionnel,Conditionnel présent,ils (elles),distribueraient,14,reviewed,
FR,distribuer,Indicatif,Passé Simple,ils (elles),distribuèrent,14,reviewed,
FR,distribuer,Subjonctif,Subjonctif imparfait,ils (elles),distribuassent,14,reviewed,
FR,sécher,Indicatif,Présent,je,sèche,14,reviewed,
FR,sécher,Indicatif,Présent,tu,sèches,14,reviewed,
FR,sécher,Indicatif,Présent,"il (elle, on)",sèche,14,reviewed,
FR,sécher,Indicatif,Présent,nous,séchons,14,reviewed,
FR,sécher,Indicatif,Présent,vous,séchez,14,reviewed,
FR,sécher,Indicatif,Présent,ils (elles),sèchent,14,reviewed,
FR,sécher,Indicatif,Futur,je,sécherai,14,reviewed,
FR,sécher,Indicatif,Futur,tu,sécheras,14,reviewed,
FR,sécher,Indicatif,Futur,"il (elle, on)",séchera,14,reviewed,
FR,sécher,Indicatif,Futur,nous,sécherons,14,reviewed,
FR,sécher,Indicatif,Futur,vous,sécherez,14,reviewed,
FR,sécher,Indicatif,Futur,ils (elles),sécheront,14,reviewed,
FR,sécher,Indicatif,Passé composé,je,ai séché,14,reviewed,
FR,sécher,Indicatif,Passé composé,tu,as séché,14,reviewed,
FR,sécher,Indicatif,Passé composé,"il (elle, on)",a séché,14,reviewed,
FR,sécher,Indicatif,Passé composé,nous,avons séché,14,reviewed,
FR,sécher,Indicatif,Passé composé,vous,avez séché,14,reviewed,
FR,sécher,Indicatif,Passé composé,ils (elles),ont séché,14,reviewed,
FR,sécher,Indicatif,Imparfait,je,séchais,14,reviewed,
FR,sécher,Indicatif,Imparfait,tu,séchais,14,reviewed,
FR,sécher,Indicatif,Imparfait,"il (elle, on)",séchait,14,reviewed,
