language_code,infinitive,mood,tense,pronoun,conjugated_form,batch,review_status,source_note
FR,détourner,Indicatif,Présent,je,détourne,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Présent,tu,détournes,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Présent,"il (elle, on)",détourne,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Présent,nous,détournons,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Présent,vous,détournez,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Présent,ils (elles),détournent,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Futur,je,détournerai,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Futur,tu,détourneras,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Futur,"il (elle, on)",détournera,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Futur,nous,détournerons,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Futur,vous,détournerez,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Futur,ils (elles),détourneront,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Passé composé,je,ai détourné,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Passé composé,tu,as détourné,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Passé composé,"il (elle, on)",a détourné,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Passé composé,nous,avons détourné,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Passé composé,vous,avez détourné,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Passé composé,ils (elles),ont détourné,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Imparfait,je,détournais,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Imparfait,tu,détournais,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Imparfait,"il (elle, on)",détournait,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Imparfait,nous,détournions,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Imparfait,vous,détourniez,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Indicatif,Imparfait,ils (elles),détournaient,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Conditionnel,Conditionnel présent,je,détournerais,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Conditionnel,Conditionnel présent,tu,détournerais,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Conditionnel,Conditionnel présent,"il (elle, on)",détournerait,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Conditionnel,Conditionnel présent,nous,détournerions,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Conditionnel,Conditionnel présent,vous,détourneriez,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Conditionnel,Conditionnel présent,ils (elles),détourneraient,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Impératif,Impératif,je,-,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,détourner,Impératif,Impératif,tu,détourne,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Impératif,Impératif,"il (elle, on)",-,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,détourner,Impératif,Impératif,nous,détournons,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,détourner,Impératif,Impératif,vous,détournez,11,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
