language_code,infinitive,mood,tense,pronoun,conjugated_form,batch,review_status,source_note
FR,soumettre,Indicatif,Présent,je,soumets,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Présent,tu,soumets,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Présent,"il (elle, on)",soumet,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Présent,nous,soumettons,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Présent,vous,soumettez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Présent,ils (elles),soumettent,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Futur,je,soumettrai,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Futur,tu,soumettras,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Futur,"il (elle, on)",soumettra,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Futur,nous,soumettrons,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Futur,vous,soumettrez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Futur,ils (elles),soumettront,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Passé composé,je,ai soumis,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Passé composé,tu,as soumis,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Passé composé,"il (elle, on)",a soumis,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Passé composé,nous,avons soumis,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Passé composé,vous,avez soumis,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Passé composé,ils (elles),ont soumis,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Imparfait,je,soumettais,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Imparfait,tu,soumettais,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Imparfait,"il (elle, on)",soumettait,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Imparfait,nous,soumettions,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Imparfait,vous,soumettiez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Imparfait,ils (elles),soumettaient,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Conditionnel,Conditionnel présent,je,soumettrais,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Conditionnel,Conditionnel présent,tu,soumettrais,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Conditionnel,Conditionnel présent,"il (elle, on)",soumettrait,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Conditionnel,Conditionnel présent,nous,soumettrions,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Conditionnel,Conditionnel présent,vous,soumettriez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Conditionnel,Conditionnel présent,ils (elles),soumettraient,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Impératif,Impératif,je,-,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,soumettre,Impératif,Impératif,tu,soumets,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Impératif,Impératif,"il (elle, on)",-,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,soumettre,Impératif,Impératif,nous,soumettons,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Impératif,Impératif,vous,soumettez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Impératif,Impératif,ils (elles),-,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,soumettre,Subjonctif,Subjonctif présent,je,soumette,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Subjonctif,Subjonctif présent,tu,soumettes,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Subjonctif,Subjonctif présent,"il (elle, on)",soumette,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Subjonctif,Subjonctif présent,nous,soumettions,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Subjonctif,Subjonctif présent,vous,soumettiez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Subjonctif,Subjonctif présent,ils (elles),soumettent,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Passé Simple,je,soumis,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Passé Simple,tu,soumis,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Passé Simple,"il (elle, on)",soumit,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Passé Simple,nous,soumîmes,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Passé Simple,vous,soumîtes,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Indicatif,Passé Simple,ils (elles),soumirent,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Subjonctif,Subjonctif imparfait,je,soumisse,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Subjonctif,Subjonctif imparfait,tu,soumisses,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Subjonctif,Subjonctif imparfait,"il (elle, on)",soumît,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Subjonctif,Subjonctif imparfait,nous,soumissions,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Subjonctif,Subjonctif imparfait,vous,soumissiez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,soumettre,Subjonctif,Subjonctif imparfait,ils (elles),soumissent,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Présent,je,appuie,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Présent,tu,appuies,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Présent,"il (elle, on)",appuie,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Présent,nous,appuyons,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Présent,vous,appuyez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Présent,ils (elles),appuient,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Futur,je,appuierai,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Futur,tu,appuieras,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Futur,"il (elle, on)",appuiera,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Futur,nous,appuierons,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Futur,vous,appuierez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Futur,ils (elles),appuieront,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Passé composé,je,ai appuyé,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Passé composé,tu,as appuyé,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Passé composé,"il (elle, on)",a appuyé,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Passé composé,nous,avons appuyé,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Passé composé,vous,avez appuyé,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Passé composé,ils (elles),ont appuyé,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Imparfait,je,appuyais,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Imparfait,tu,appuyais,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Imparfait,"il (elle, on)",appuyait,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Imparfait,nous,appuyions,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Imparfait,vous,appuyiez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Imparfait,ils (elles),appuyaient,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Conditionnel,Conditionnel présent,je,appuierais,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Conditionnel,Conditionnel présent,tu,appuierais,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Conditionnel,Conditionnel présent,"il (elle, on)",appuierait,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Conditionnel,Conditionnel présent,nous,appuierions,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Conditionnel,Conditionnel présent,vous,appuieriez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Conditionnel,Conditionnel présent,ils (elles),appuieraient,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Impératif,Impératif,je,-,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,appuyer,Impératif,Impératif,tu,appuie,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Impératif,Impératif,"il (elle, on)",-,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,appuyer,Impératif,Impératif,nous,appuyons,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Impératif,Impératif,vous,appuyez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Impératif,Impératif,ils (elles),-,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,appuyer,Subjonctif,Subjonctif présent,je,appuie,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Subjonctif,Subjonctif présent,tu,appuies,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Subjonctif,Subjonctif présent,"il (elle, on)",appuie,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Subjonctif,Subjonctif présent,nous,appuyions,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Subjonctif,Subjonctif présent,vous,appuyiez,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Subjonctif,Subjonctif présent,ils (elles),appuient,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Passé Simple,je,appuyai,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Passé Simple,tu,appuyas,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Passé Simple,"il (elle, on)",appuya,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Passé Simple,nous,appuyâmes,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
FR,appuyer,Indicatif,Passé Simple,vous,appuyâtes,8,reviewed,repo-local legacy seed normalized into curated contract; QA recommended
